periodo;regiao;local;rede;ensino;serie;resultado;rendimento
2010;Nordeste;Urbana;Particular;Fundamental;6s;Abandono;0,4
2010;Nordeste;Urbana;Publico;Fundamental;6s;Abandono;8,8
2010;Nordeste;Urbana;Total;Fundamental;6s;Abandono;7,8
2010;Sudeste;Rural;Estadual;Fundamental;6s;Abandono;3,2
2010;Sudeste;Rural;Federal;Fundamental;6s;Abandono;
2010;Sudeste;Rural;Municipal;Fundamental;6s;Abandono;3,2
2010;Sudeste;Rural;Particular;Fundamental;6s;Abandono;1,8
2010;Sudeste;Rural;Publico;Fundamental;6s;Abandono;3,2
2010;Sudeste;Rural;Total;Fundamental;6s;Abandono;3,2
2010;Sudeste;Total;Estadual;Fundamental;6s;Abandono;2,5
2010;Sudeste;Total;Federal;Fundamental;6s;Abandono;0
2010;Sudeste;Total;Municipal;Fundamental;6s;Abandono;2,2
2010;Sudeste;Total;Particular;Fundamental;6s;Abandono;0,1
2010;Sudeste;Total;Publico;Fundamental;6s;Abandono;2,3
2010;Sudeste;Total;Total;Fundamental;6s;Abandono;2,1
2010;Sudeste;Urbana;Estadual;Fundamental;6s;Abandono;2,5
2010;Sudeste;Urbana;Federal;Fundamental;6s;Abandono;0
2010;Sudeste;Urbana;Municipal;Fundamental;6s;Abandono;2,1
2010;Sudeste;Urbana;Particular;Fundamental;6s;Abandono;0,1
2010;Sudeste;Urbana;Publico;Fundamental;6s;Abandono;2,3
2010;Sudeste;Urbana;Total;Fundamental;6s;Abandono;2
2010;Sul;Rural;Estadual;Fundamental;6s;Abandono;2,8
2010;Sul;Rural;Federal;Fundamental;6s;Abandono;
2010;Sul;Rural;Municipal;Fundamental;6s;Abandono;2,2
2010;Sul;Rural;Particular;Fundamental;6s;Abandono;1,4
2010;Sul;Rural;Publico;Fundamental;6s;Abandono;2,5
2010;Sul;Rural;Total;Fundamental;6s;Abandono;2,5
2010;Sul;Total;Estadual;Fundamental;6s;Abandono;3,2
2010;Sul;Total;Federal;Fundamental;6s;Abandono;0
2010;Sul;Total;Municipal;Fundamental;6s;Abandono;2,2
2010;Sul;Total;Particular;Fundamental;6s;Abandono;0,1
2010;Sul;Total;Publico;Fundamental;6s;Abandono;2,9
2010;Sul;Total;Total;Fundamental;6s;Abandono;2,7
2010;Sul;Urbana;Estadual;Fundamental;6s;Abandono;3,3
2010;Sul;Urbana;Federal;Fundamental;6s;Abandono;0
2010;Sul;Urbana;Municipal;Fundamental;6s;Abandono;2,1
2010;Sul;Urbana;Particular;Fundamental;6s;Abandono;0,1
2010;Sul;Urbana;Publico;Fundamental;6s;Abandono;3
2010;Sul;Urbana;Total;Fundamental;6s;Abandono;2,7
2010;Centro_Oeste;Rural;Estadual;Fundamental;6s;Abandono;2,4
2010;Centro_Oeste;Rural;Federal;Fundamental;6s;Abandono;
2010;Centro_Oeste;Rural;Municipal;Fundamental;6s;Abandono;5,5
2010;Centro_Oeste;Rural;Particular;Fundamental;6s;Abandono;0,2
2010;Centro_Oeste;Rural;Publico;Fundamental;6s;Abandono;4,4
2010;Centro_Oeste;Rural;Total;Fundamental;6s;Abandono;4,3
2010;Centro_Oeste;Total;Estadual;Fundamental;6s;Abandono;4,5
2010;Centro_Oeste;Total;Federal;Fundamental;6s;Abandono;0
2010;Centro_Oeste;Total;Municipal;Fundamental;6s;Abandono;5
2010;Centro_Oeste;Total;Particular;Fundamental;6s;Abandono;0,2
2010;Centro_Oeste;Total;Publico;Fundamental;6s;Abandono;4,6
2010;Centro_Oeste;Total;Total;Fundamental;6s;Abandono;4
2010;Centro_Oeste;Urbana;Estadual;Fundamental;6s;Abandono;4,6
2010;Centro_Oeste;Urbana;Federal;Fundamental;6s;Abandono;0
2010;Centro_Oeste;Urbana;Municipal;Fundamental;6s;Abandono;4,9
2010;Centro_Oeste;Urbana;Particular;Fundamental;6s;Abandono;0,2
2010;Centro_Oeste;Urbana;Publico;Fundamental;6s;Abandono;4,6
2010;Centro_Oeste;Urbana;Total;Fundamental;6s;Abandono;4
2010;Norte;Rural;Estadual;Fundamental;7s;Abandono;8,1
2010;Norte;Rural;Federal;Fundamental;7s;Abandono;
2010;Norte;Rural;Municipal;Fundamental;7s;Abandono;9,9
2010;Norte;Rural;Particular;Fundamental;7s;Abandono;1,2
2010;Norte;Rural;Publico;Fundamental;7s;Abandono;9,5
2010;Norte;Rural;Total;Fundamental;7s;Abandono;9,5
2010;Norte;Total;Estadual;Fundamental;7s;Abandono;6
2010;Norte;Total;Federal;Fundamental;7s;Abandono;0
2010;Norte;Total;Municipal;Fundamental;7s;Abandono;8,3
2010;Norte;Total;Particular;Fundamental;7s;Abandono;0,3
2010;Norte;Total;Publico;Fundamental;7s;Abandono;7,1
2010;Norte;Total;Total;Fundamental;7s;Abandono;6,6
2010;Norte;Urbana;Estadual;Fundamental;7s;Abandono;5,9
2010;Norte;Urbana;Federal;Fundamental;7s;Abandono;0
2010;Norte;Urbana;Municipal;Fundamental;7s;Abandono;7,4
2010;Norte;Urbana;Particular;Fundamental;7s;Abandono;0,3
2010;Norte;Urbana;Publico;Fundamental;7s;Abandono;6,3
2010;Norte;Urbana;Total;Fundamental;7s;Abandono;5,8
2010;Nordeste;Rural;Estadual;Fundamental;7s;Abandono;7,6
2010;Nordeste;Rural;Federal;Fundamental;7s;Abandono;0
2010;Nordeste;Rural;Municipal;Fundamental;7s;Abandono;8,2
2010;Nordeste;Rural;Particular;Fundamental;7s;Abandono;0,2
2010;Nordeste;Rural;Publico;Fundamental;7s;Abandono;8,1
2010;Nordeste;Rural;Total;Fundamental;7s;Abandono;8,1
2010;Nordeste;Total;Estadual;Fundamental;7s;Abandono;8,2
2010;Nordeste;Total;Federal;Fundamental;7s;Abandono;0,3
2010;Nordeste;Total;Municipal;Fundamental;7s;Abandono;8,2
2010;Nordeste;Total;Particular;Fundamental;7s;Abandono;0,4
2010;Nordeste;Total;Publico;Fundamental;7s;Abandono;8,2
2010;Nordeste;Total;Total;Fundamental;7s;Abandono;7,4
2010;Nordeste;Urbana;Estadual;Fundamental;7s;Abandono;8,2
2010;Nordeste;Urbana;Federal;Fundamental;7s;Abandono;0,3
2010;Nordeste;Urbana;Municipal;Fundamental;7s;Abandono;8,3
2010;Nordeste;Urbana;Particular;Fundamental;7s;Abandono;0,4
2010;Nordeste;Urbana;Publico;Fundamental;7s;Abandono;8,3
2010;Nordeste;Urbana;Total;Fundamental;7s;Abandono;7,1
2010;Sudeste;Rural;Estadual;Fundamental;7s;Abandono;3,8
2010;Sudeste;Rural;Federal;Fundamental;7s;Abandono;
2010;Sudeste;Rural;Municipal;Fundamental;7s;Abandono;3,5
2010;Sudeste;Rural;Particular;Fundamental;7s;Abandono;0,6
2010;Sudeste;Rural;Publico;Fundamental;7s;Abandono;3,6
2010;Sudeste;Rural;Total;Fundamental;7s;Abandono;3,6
2010;Sudeste;Total;Estadual;Fundamental;7s;Abandono;3,4
2010;Sudeste;Total;Federal;Fundamental;7s;Abandono;0,1
2010;Sudeste;Total;Municipal;Fundamental;7s;Abandono;2,5
2010;Sudeste;Total;Particular;Fundamental;7s;Abandono;0,1
2010;Sudeste;Total;Publico;Fundamental;7s;Abandono;3,1
2010;Sudeste;Total;Total;Fundamental;7s;Abandono;2,7
2010;Sudeste;Urbana;Estadual;Fundamental;7s;Abandono;3,4
2010;Sudeste;Urbana;Federal;Fundamental;7s;Abandono;0,1
2010;Sudeste;Urbana;Municipal;Fundamental;7s;Abandono;2,4
2010;Sudeste;Urbana;Particular;Fundamental;7s;Abandono;0,1
2010;Sudeste;Urbana;Publico;Fundamental;7s;Abandono;3,1
2010;Sudeste;Urbana;Total;Fundamental;7s;Abandono;2,7
2010;Sul;Rural;Estadual;Fundamental;7s;Abandono;3,3
2010;Sul;Rural;Federal;Fundamental;7s;Abandono;
2010;Sul;Rural;Municipal;Fundamental;7s;Abandono;2,5
2010;Sul;Rural;Particular;Fundamental;7s;Abandono;0,7
2010;Sul;Rural;Publico;Fundamental;7s;Abandono;3
2010;Sul;Rural;Total;Fundamental;7s;Abandono;2,9
2010;Sul;Total;Estadual;Fundamental;7s;Abandono;3,8
2010;Sul;Total;Federal;Fundamental;7s;Abandono;0,2
2010;Sul;Total;Municipal;Fundamental;7s;Abandono;2,2
2010;Sul;Total;Particular;Fundamental;7s;Abandono;0,2
2010;Sul;Total;Publico;Fundamental;7s;Abandono;3,3
2010;Sul;Total;Total;Fundamental;7s;Abandono;3,1
2010;Sul;Urbana;Estadual;Fundamental;7s;Abandono;3,8
2010;Sul;Urbana;Federal;Fundamental;7s;Abandono;0,2
2010;Sul;Urbana;Municipal;Fundamental;7s;Abandono;2,2
2010;Sul;Urbana;Particular;Fundamental;7s;Abandono;0,1
2010;Sul;Urbana;Publico;Fundamental;7s;Abandono;3,3
2010;Sul;Urbana;Total;Fundamental;7s;Abandono;3
2010;Centro_Oeste;Rural;Estadual;Fundamental;7s;Abandono;3,1
2010;Centro_Oeste;Rural;Federal;Fundamental;7s;Abandono;
2010;Centro_Oeste;Rural;Municipal;Fundamental;7s;Abandono;5,6
2010;Centro_Oeste;Rural;Particular;Fundamental;7s;Abandono;0,7
2010;Centro_Oeste;Rural;Publico;Fundamental;7s;Abandono;4,7
2010;Centro_Oeste;Rural;Total;Fundamental;7s;Abandono;4,6
2010;Centro_Oeste;Total;Estadual;Fundamental;7s;Abandono;4,9
2010;Centro_Oeste;Total;Federal;Fundamental;7s;Abandono;0
2010;Centro_Oeste;Total;Municipal;Fundamental;7s;Abandono;5,8
2010;Centro_Oeste;Total;Particular;Fundamental;7s;Abandono;0,2
2010;Centro_Oeste;Total;Publico;Fundamental;7s;Abandono;5,1
2010;Centro_Oeste;Total;Total;Fundamental;7s;Abandono;4,4
2010;Centro_Oeste;Urbana;Estadual;Fundamental;7s;Abandono;5,1
2010;Centro_Oeste;Urbana;Federal;Fundamental;7s;Abandono;0
2010;Centro_Oeste;Urbana;Municipal;Fundamental;7s;Abandono;5,8
2010;Centro_Oeste;Urbana;Particular;Fundamental;7s;Abandono;0,2
2010;Centro_Oeste;Urbana;Publico;Fundamental;7s;Abandono;5,2
2010;Centro_Oeste;Urbana;Total;Fundamental;7s;Abandono;4,4
2010;Norte;Rural;Estadual;Fundamental;8s;Abandono;7,5
2010;Norte;Rural;Federal;Fundamental;8s;Abandono;
2010;Norte;Rural;Municipal;Fundamental;8s;Abandono;8,4
2010;Norte;Rural;Particular;Fundamental;8s;Abandono;1,7
2010;Norte;Rural;Publico;Fundamental;8s;Abandono;8,1
2010;Norte;Rural;Total;Fundamental;8s;Abandono;8,2
2010;Norte;Total;Estadual;Fundamental;8s;Abandono;6,6
2010;Norte;Total;Federal;Fundamental;8s;Abandono;0,2
2010;Norte;Total;Municipal;Fundamental;8s;Abandono;7,8
2010;Norte;Total;Particular;Fundamental;8s;Abandono;0,4
2010;Norte;Total;Publico;Fundamental;8s;Abandono;7,1
2010;Norte;Total;Total;Fundamental;8s;Abandono;6,6
2010;Norte;Urbana;Estadual;Fundamental;8s;Abandono;6,4
2010;Norte;Urbana;Federal;Fundamental;8s;Abandono;0,2
2010;Norte;Urbana;Municipal;Fundamental;8s;Abandono;7,5
2010;Norte;Urbana;Particular;Fundamental;8s;Abandono;0,4
2010;Norte;Urbana;Publico;Fundamental;8s;Abandono;6,8
2010;Norte;Urbana;Total;Fundamental;8s;Abandono;6,2
2010;Nordeste;Rural;Estadual;Fundamental;8s;Abandono;7,1
2010;Nordeste;Rural;Federal;Fundamental;8s;Abandono;6,2
2010;Nordeste;Rural;Municipal;Fundamental;8s;Abandono;7,3
2010;Nordeste;Rural;Particular;Fundamental;8s;Abandono;0,2
2010;Nordeste;Rural;Publico;Fundamental;8s;Abandono;7,3
2010;Nordeste;Rural;Total;Fundamental;8s;Abandono;7,3
2010;Nordeste;Total;Estadual;Fundamental;8s;Abandono;8,6
2010;Nordeste;Total;Federal;Fundamental;8s;Abandono;0,1
2010;Nordeste;Total;Municipal;Fundamental;8s;Abandono;8
2010;Nordeste;Total;Particular;Fundamental;8s;Abandono;0,6
2010;Nordeste;Total;Publico;Fundamental;8s;Abandono;8,3
2010;Nordeste;Total;Total;Fundamental;8s;Abandono;7,3
2010;Nordeste;Urbana;Estadual;Fundamental;8s;Abandono;8,7
2010;Nordeste;Urbana;Federal;Fundamental;8s;Abandono;0
2010;Nordeste;Urbana;Municipal;Fundamental;8s;Abandono;8,4
2010;Nordeste;Urbana;Particular;Fundamental;8s;Abandono;0,6
2010;Nordeste;Urbana;Publico;Fundamental;8s;Abandono;8,5
2010;Nordeste;Urbana;Total;Fundamental;8s;Abandono;7,3
2010;Sudeste;Rural;Estadual;Fundamental;8s;Abandono;3,8
2010;Sudeste;Rural;Federal;Fundamental;8s;Abandono;
2010;Sudeste;Rural;Municipal;Fundamental;8s;Abandono;3,1
2010;Sudeste;Rural;Particular;Fundamental;8s;Abandono;1,1
2010;Sudeste;Rural;Publico;Fundamental;8s;Abandono;3,4
2010;Sudeste;Rural;Total;Fundamental;8s;Abandono;3,3
2010;Sudeste;Total;Estadual;Fundamental;8s;Abandono;3,8
2010;Sudeste;Total;Federal;Fundamental;8s;Abandono;0,1
2010;Sudeste;Total;Municipal;Fundamental;8s;Abandono;2,5
2010;Sudeste;Total;Particular;Fundamental;8s;Abandono;0,1
2010;Sudeste;Total;Publico;Fundamental;8s;Abandono;3,4
2010;Sudeste;Total;Total;Fundamental;8s;Abandono;3
2010;Sudeste;Urbana;Estadual;Fundamental;8s;Abandono;3,7
2010;Sudeste;Urbana;Federal;Fundamental;8s;Abandono;0,1
2010;Sudeste;Urbana;Municipal;Fundamental;8s;Abandono;2,5
2010;Sudeste;Urbana;Particular;Fundamental;8s;Abandono;0,1
2010;Sudeste;Urbana;Publico;Fundamental;8s;Abandono;3,4
2010;Sudeste;Urbana;Total;Fundamental;8s;Abandono;2,9
2010;Sul;Rural;Estadual;Fundamental;8s;Abandono;3
2010;Sul;Rural;Federal;Fundamental;8s;Abandono;
2010;Sul;Rural;Municipal;Fundamental;8s;Abandono;2
2010;Sul;Rural;Particular;Fundamental;8s;Abandono;0
2010;Sul;Rural;Publico;Fundamental;8s;Abandono;2,6
2010;Sul;Rural;Total;Fundamental;8s;Abandono;2,6
2010;Sul;Total;Estadual;Fundamental;8s;Abandono;4,1
2010;Sul;Total;Federal;Fundamental;8s;Abandono;0
2010;Sul;Total;Municipal;Fundamental;8s;Abandono;1,9
2010;Sul;Total;Particular;Fundamental;8s;Abandono;0,1
2010;Sul;Total;Publico;Fundamental;8s;Abandono;3,6
2010;Sul;Total;Total;Fundamental;8s;Abandono;3,2
2010;Sul;Urbana;Estadual;Fundamental;8s;Abandono;4,2
2010;Sul;Urbana;Federal;Fundamental;8s;Abandono;0
2010;Sul;Urbana;Municipal;Fundamental;8s;Abandono;2
2010;Sul;Urbana;Particular;Fundamental;8s;Abandono;0,2
2010;Sul;Urbana;Publico;Fundamental;8s;Abandono;3,6
2010;Sul;Urbana;Total;Fundamental;8s;Abandono;3,3
2010;Centro_Oeste;Rural;Estadual;Fundamental;8s;Abandono;3,7
2010;Centro_Oeste;Rural;Federal;Fundamental;8s;Abandono;
2010;Centro_Oeste;Rural;Municipal;Fundamental;8s;Abandono;5,5
2010;Centro_Oeste;Rural;Particular;Fundamental;8s;Abandono;0,3
2010;Centro_Oeste;Rural;Publico;Fundamental;8s;Abandono;4,8
2010;Centro_Oeste;Rural;Total;Fundamental;8s;Abandono;4,7
2010;Centro_Oeste;Total;Estadual;Fundamental;8s;Abandono;6,1
2010;Centro_Oeste;Total;Federal;Fundamental;8s;Abandono;0
2010;Centro_Oeste;Total;Municipal;Fundamental;8s;Abandono;6,4
2010;Centro_Oeste;Total;Particular;Fundamental;8s;Abandono;0,3
2010;Centro_Oeste;Total;Publico;Fundamental;8s;Abandono;6,2
2010;Centro_Oeste;Total;Total;Fundamental;8s;Abandono;5,4
2010;Centro_Oeste;Urbana;Estadual;Fundamental;8s;Abandono;6,2
2010;Centro_Oeste;Urbana;Federal;Fundamental;8s;Abandono;0
2010;Centro_Oeste;Urbana;Municipal;Fundamental;8s;Abandono;6,6
2010;Centro_Oeste;Urbana;Particular;Fundamental;8s;Abandono;0,3
2010;Centro_Oeste;Urbana;Publico;Fundamental;8s;Abandono;6,3
2010;Centro_Oeste;Urbana;Total;Fundamental;8s;Abandono;5,4
2010;Norte;Rural;Estadual;Medio;1s;Abandono;16,4
2010;Norte;Rural;Federal;Medio;1s;Abandono;2,6
2010;Norte;Rural;Municipal;Medio;1s;Abandono;6,1
2010;Norte;Rural;Particular;Medio;1s;Abandono;5,7
2010;Norte;Rural;Publico;Medio;1s;Abandono;15,8
2010;Norte;Rural;Total;Medio;1s;Abandono;15,5
2010;Norte;Total;Estadual;Medio;1s;Abandono;18,5
2010;Norte;Total;Federal;Medio;1s;Abandono;4,4
2010;Norte;Total;Municipal;Medio;1s;Abandono;6,6
2010;Norte;Total;Particular;Medio;1s;Abandono;0,7
2010;Norte;Total;Publico;Medio;1s;Abandono;18,2
2010;Norte;Total;Total;Medio;1s;Abandono;17,3
2010;Norte;Urbana;Estadual;Medio;1s;Abandono;18,6
2010;Norte;Urbana;Federal;Medio;1s;Abandono;4,7
2010;Norte;Urbana;Municipal;Medio;1s;Abandono;7,2
2010;Norte;Urbana;Particular;Medio;1s;Abandono;0,5
2010;Norte;Urbana;Publico;Medio;1s;Abandono;18,5
2010;Norte;Urbana;Total;Medio;1s;Abandono;17,4
2010;Nordeste;Rural;Estadual;Medio;1s;Abandono;19
2010;Nordeste;Rural;Federal;Medio;1s;Abandono;4
2010;Nordeste;Rural;Municipal;Medio;1s;Abandono;18,9
2010;Nordeste;Rural;Particular;Medio;1s;Abandono;1,9
2010;Nordeste;Rural;Publico;Medio;1s;Abandono;18,3
2010;Nordeste;Rural;Total;Medio;1s;Abandono;18,1
2010;Nordeste;Total;Estadual;Medio;1s;Abandono;19,4
2010;Nordeste;Total;Federal;Medio;1s;Abandono;2,5
2010;Nordeste;Total;Municipal;Medio;1s;Abandono;22,9
2010;Nordeste;Total;Particular;Medio;1s;Abandono;1,1
2010;Nordeste;Total;Publico;Medio;1s;Abandono;19,2
2010;Nordeste;Total;Total;Medio;1s;Abandono;17,5
2010;Nordeste;Urbana;Estadual;Medio;1s;Abandono;19,4
2010;Nordeste;Urbana;Federal;Medio;1s;Abandono;2,2
2010;Nordeste;Urbana;Municipal;Medio;1s;Abandono;25,1
2010;Nordeste;Urbana;Particular;Medio;1s;Abandono;1,1
2010;Nordeste;Urbana;Publico;Medio;1s;Abandono;19,2
2010;Nordeste;Urbana;Total;Medio;1s;Abandono;17,6
2010;Sudeste;Rural;Estadual;Medio;1s;Abandono;9,9
2010;Sudeste;Rural;Federal;Medio;1s;Abandono;3,8
2010;Sudeste;Rural;Municipal;Medio;1s;Abandono;8,4
2010;Sudeste;Rural;Particular;Medio;1s;Abandono;1,7
2010;Sudeste;Rural;Publico;Medio;1s;Abandono;9,4
2010;Sudeste;Rural;Total;Medio;1s;Abandono;9,1
2010;Sudeste;Total;Estadual;Medio;1s;Abandono;9,8
2010;Sudeste;Total;Federal;Medio;1s;Abandono;1,5
2010;Sudeste;Total;Municipal;Medio;1s;Abandono;5,7
2010;Sudeste;Total;Particular;Medio;1s;Abandono;0,4
2010;Sudeste;Total;Publico;Medio;1s;Abandono;9,7
2010;Sudeste;Total;Total;Medio;1s;Abandono;8,7
2010;Sudeste;Urbana;Estadual;Medio;1s;Abandono;9,9
2010;Sudeste;Urbana;Federal;Medio;1s;Abandono;1,1
2010;Sudeste;Urbana;Municipal;Medio;1s;Abandono;5,6
2010;Sudeste;Urbana;Particular;Medio;1s;Abandono;0,3
2010;Sudeste;Urbana;Publico;Medio;1s;Abandono;9,7
2010;Sudeste;Urbana;Total;Medio;1s;Abandono;8,7
2010;Sul;Rural;Estadual;Medio;1s;Abandono;9
2010;Sul;Rural;Federal;Medio;1s;Abandono;2,5
2010;Sul;Rural;Municipal;Medio;1s;Abandono;8,4
2010;Sul;Rural;Particular;Medio;1s;Abandono;1,5
2010;Sul;Rural;Publico;Medio;1s;Abandono;8,6
2010;Sul;Rural;Total;Medio;1s;Abandono;8,5
2010;Sul;Total;Estadual;Medio;1s;Abandono;11,9
2010;Sul;Total;Federal;Medio;1s;Abandono;3,6
2010;Sul;Total;Municipal;Medio;1s;Abandono;16,2
2010;Sul;Total;Particular;Medio;1s;Abandono;0,5
2010;Sul;Total;Publico;Medio;1s;Abandono;11,8
2010;Sul;Total;Total;Medio;1s;Abandono;10,7
2010;Sul;Urbana;Estadual;Medio;1s;Abandono;12
2010;Sul;Urbana;Federal;Medio;1s;Abandono;3,9
2010;Sul;Urbana;Municipal;Medio;1s;Abandono;17,3
2010;Sul;Urbana;Particular;Medio;1s;Abandono;0,5
2010;Sul;Urbana;Publico;Medio;1s;Abandono;12
2010;Sul;Urbana;Total;Medio;1s;Abandono;10,8
2010;Centro_Oeste;Rural;Estadual;Medio;1s;Abandono;12,1
2010;Centro_Oeste;Rural;Federal;Medio;1s;Abandono;4,2
2010;Centro_Oeste;Rural;Municipal;Medio;1s;Abandono;10,9
2010;Centro_Oeste;Rural;Particular;Medio;1s;Abandono;1,6
2010;Centro_Oeste;Rural;Publico;Medio;1s;Abandono;11,1
2010;Centro_Oeste;Rural;Total;Medio;1s;Abandono;10,7
2010;Centro_Oeste;Total;Estadual;Medio;1s;Abandono;14,4
2010;Centro_Oeste;Total;Federal;Medio;1s;Abandono;1,9
2010;Centro_Oeste;Total;Municipal;Medio;1s;Abandono;5,5
2010;Centro_Oeste;Total;Particular;Medio;1s;Abandono;0,6
2010;Centro_Oeste;Total;Publico;Medio;1s;Abandono;14,3
2010;Centro_Oeste;Total;Total;Medio;1s;Abandono;12,6
2010;Centro_Oeste;Urbana;Estadual;Medio;1s;Abandono;14,6
2010;Centro_Oeste;Urbana;Federal;Medio;1s;Abandono;0,6
2010;Centro_Oeste;Urbana;Municipal;Medio;1s;Abandono;0,7
2010;Centro_Oeste;Urbana;Particular;Medio;1s;Abandono;0,6
2010;Centro_Oeste;Urbana;Publico;Medio;1s;Abandono;14,4
2010;Centro_Oeste;Urbana;Total;Medio;1s;Abandono;12,7
2010;Norte;Rural;Estadual;Medio;2s;Abandono;12,1
2010;Norte;Rural;Federal;Medio;2s;Abandono;0,4
2010;Norte;Rural;Municipal;Medio;2s;Abandono;5,7
2010;Norte;Rural;Particular;Medio;2s;Abandono;3,4
2010;Norte;Rural;Publico;Medio;2s;Abandono;11,9
2010;Norte;Rural;Total;Medio;2s;Abandono;11,6
2010;Norte;Total;Estadual;Medio;2s;Abandono;15
2010;Norte;Total;Federal;Medio;2s;Abandono;3
2010;Norte;Total;Municipal;Medio;2s;Abandono;3,2
2010;Norte;Total;Particular;Medio;2s;Abandono;0,7
2010;Norte;Total;Publico;Medio;2s;Abandono;14,8
2010;Norte;Total;Total;Medio;2s;Abandono;14
2010;Norte;Urbana;Estadual;Medio;2s;Abandono;15,2
2010;Norte;Urbana;Federal;Medio;2s;Abandono;3,2
2010;Norte;Urbana;Municipal;Medio;2s;Abandono;0
2010;Norte;Urbana;Particular;Medio;2s;Abandono;0,6
2010;Norte;Urbana;Publico;Medio;2s;Abandono;15
2010;Norte;Urbana;Total;Medio;2s;Abandono;14,1
2010;Nordeste;Rural;Estadual;Medio;2s;Abandono;14,9
2010;Nordeste;Rural;Federal;Medio;2s;Abandono;2
2010;Nordeste;Rural;Municipal;Medio;2s;Abandono;14,8
2010;Nordeste;Rural;Particular;Medio;2s;Abandono;0,3
2010;Nordeste;Rural;Publico;Medio;2s;Abandono;14,2
2010;Nordeste;Rural;Total;Medio;2s;Abandono;14,1
2010;Nordeste;Total;Estadual;Medio;2s;Abandono;15
2010;Nordeste;Total;Federal;Medio;2s;Abandono;1,3
2010;Nordeste;Total;Municipal;Medio;2s;Abandono;17,6
2010;Nordeste;Total;Particular;Medio;2s;Abandono;0,9
2010;Nordeste;Total;Publico;Medio;2s;Abandono;14,8
2010;Nordeste;Total;Total;Medio;2s;Abandono;13,3
2010;Nordeste;Urbana;Estadual;Medio;2s;Abandono;15
2010;Nordeste;Urbana;Federal;Medio;2s;Abandono;1,2
2010;Nordeste;Urbana;Municipal;Medio;2s;Abandono;18,9
2010;Nordeste;Urbana;Particular;Medio;2s;Abandono;0,9
2010;Nordeste;Urbana;Publico;Medio;2s;Abandono;14,8
2010;Nordeste;Urbana;Total;Medio;2s;Abandono;13,3
2010;Sudeste;Rural;Estadual;Medio;2s;Abandono;7,1
2010;Sudeste;Rural;Federal;Medio;2s;Abandono;1,2
2010;Sudeste;Rural;Municipal;Medio;2s;Abandono;8,8
2010;Sudeste;Rural;Particular;Medio;2s;Abandono;1,1
2010;Sudeste;Rural;Publico;Medio;2s;Abandono;6,8
2010;Sudeste;Rural;Total;Medio;2s;Abandono;6,5
2010;Sudeste;Total;Estadual;Medio;2s;Abandono;7,8
2010;Sudeste;Total;Federal;Medio;2s;Abandono;0,7
2010;Sudeste;Total;Municipal;Medio;2s;Abandono;4,6
2010;Sudeste;Total;Particular;Medio;2s;Abandono;0,2
2010;Sudeste;Total;Publico;Medio;2s;Abandono;7,7
2010;Sudeste;Total;Total;Medio;2s;Abandono;6,7
2010;Sudeste;Urbana;Estadual;Medio;2s;Abandono;7,8
2010;Sudeste;Urbana;Federal;Medio;2s;Abandono;0,7
2010;Sudeste;Urbana;Municipal;Medio;2s;Abandono;4,5
2010;Sudeste;Urbana;Particular;Medio;2s;Abandono;0,2
2010;Sudeste;Urbana;Publico;Medio;2s;Abandono;7,7
2010;Sudeste;Urbana;Total;Medio;2s;Abandono;6,8
2010;Sul;Rural;Estadual;Medio;2s;Abandono;5,7
2010;Sul;Rural;Federal;Medio;2s;Abandono;1,5
2010;Sul;Rural;Municipal;Medio;2s;Abandono;5,8
2010;Sul;Rural;Particular;Medio;2s;Abandono;0
2010;Sul;Rural;Publico;Medio;2s;Abandono;5,5
2010;Sul;Rural;Total;Medio;2s;Abandono;5,4
2010;Sul;Total;Estadual;Medio;2s;Abandono;8,5
2010;Sul;Total;Federal;Medio;2s;Abandono;2,1
2010;Sul;Total;Municipal;Medio;2s;Abandono;9,8
2010;Sul;Total;Particular;Medio;2s;Abandono;0,3
2010;Sul;Total;Publico;Medio;2s;Abandono;8,4
2010;Sul;Total;Total;Medio;2s;Abandono;7,4
2010;Sul;Urbana;Estadual;Medio;2s;Abandono;8,6
2010;Sul;Urbana;Federal;Medio;2s;Abandono;2,2
2010;Sul;Urbana;Municipal;Medio;2s;Abandono;10,3
2010;Sul;Urbana;Particular;Medio;2s;Abandono;0,3
2010;Sul;Urbana;Publico;Medio;2s;Abandono;8,6
2010;Sul;Urbana;Total;Medio;2s;Abandono;7,5
2010;Centro_Oeste;Rural;Estadual;Medio;2s;Abandono;8,6
2010;Centro_Oeste;Rural;Federal;Medio;2s;Abandono;1,4
2010;Centro_Oeste;Rural;Municipal;Medio;2s;Abandono;20,7
2010;Centro_Oeste;Rural;Particular;Medio;2s;Abandono;1,1
2010;Centro_Oeste;Rural;Publico;Medio;2s;Abandono;8
2010;Centro_Oeste;Rural;Total;Medio;2s;Abandono;7,7
2010;Centro_Oeste;Total;Estadual;Medio;2s;Abandono;11,4
2010;Centro_Oeste;Total;Federal;Medio;2s;Abandono;0,6
2010;Centro_Oeste;Total;Municipal;Medio;2s;Abandono;10,7
